Order Month,Order Year,Customer Name,Segment,City,State,Region,Category,Sub Category,Product Name,Sales,Quantity,Discount,Profit
11,2016,Sung Pak,Corporate,Los Angeles,California,West,Technology,Accessories,Logitech G500s Laser Gaming Mouse with Adjustable Weight Tuning,$559.92 ,8,0,$190.37 
11,2016,Maxwell Schwartz,Consumer,Houston,Texas,Central,Technology,Accessories,Kensington SlimBlade Notebook Wireless Mouse with Nano Receiver ,$279.94 ,7,0.2,$48.99 
11,2014,Tony Chapman,Home Office,Bolingbrook,Illinois,Central,Office Supplies,Binders,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""",$9.98 ,5,0.8,($16.47)
5,2017,Sanjit Jacobs,Home Office,Texarkana,Arkansas,South,Technology,Accessories,"Maxell 74 Minute CDR, 10/Pack",$48.90 ,5,0,$18.09 
12,2017,David Smith,Corporate,San Antonio,Texas,Central,Office Supplies,Fasteners,Binder Clips by OIC,$3.55 ,3,0.2,$1.24 
12,2017,David Smith,Corporate,San Antonio,Texas,Central,Office Supplies,Paper,Xerox 1995,$15.55 ,3,0.2,$5.44 
11,2017,Stuart Calhoun,Consumer,Edinburg,Texas,Central,Office Supplies,Fasteners,Binder Clips by OIC,$2.37 ,2,0.2,$0.83 
12,2017,Shahid Hopkins,Consumer,Toledo,Ohio,East,Technology,Accessories,Logitech G602 Wireless Gaming Mouse,$127.98 ,2,0.2,$25.60 
1,2015,Sylvia Foulston,Corporate,Baytown,Texas,Central,Office Supplies,Paper,Xerox 21,$10.37 ,2,0.2,$3.63 
11,2015,Maureen Gastineau,Home Office,Philadelphia,Pennsylvania,East,Technology,Accessories,Micro Innovations Wireless Classic Keyboard with Mouse,$47.98 ,2,0.2,($1.20)
10,2015,Christopher Schild,Home Office,Los Angeles,California,West,Office Supplies,Storage,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,$270.34 ,14,0,$75.70 
4,2015,Valerie Takahito,Home Office,Philadelphia,Pennsylvania,East,Office Supplies,Appliances,Bionaire 99.97% HEPA Air Cleaner,$98.11 ,7,0.2,$18.40 
4,2015,Valerie Takahito,Home Office,Philadelphia,Pennsylvania,East,Office Supplies,Storage,Fellowes High-Stak Drawer Files,$563.81 ,4,0.2,$21.14 
4,2015,Valerie Takahito,Home Office,Philadelphia,Pennsylvania,East,Office Supplies,Binders,Cardinal Slant-D Ring Binders,$10.43 ,4,0.7,($6.95)
4,2015,Valerie Takahito,Home Office,Philadelphia,Pennsylvania,East,Furniture,Furnishings,Tenex Antistatic Computer Chair Mats,$547.14 ,4,0.2,($68.39)
4,2015,Valerie Takahito,Home Office,Philadelphia,Pennsylvania,East,Technology,Phones,Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple,$14.85 ,5,0.4,($3.22)
4,2015,Valerie Takahito,Home Office,Philadelphia,Pennsylvania,East,Technology,Phones,Speck Products Candyshell Flip Case,$41.99 ,2,0.4,($9.80)
4,2015,Valerie Takahito,Home Office,Philadelphia,Pennsylvania,East,Furniture,Furnishings,"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7",$7.58 ,1,0.2,$2.37 
4,2015,Valerie Takahito,Home Office,Philadelphia,Pennsylvania,East,Furniture,Bookcases,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",$352.45 ,5,0.5,($211.47)
6,2017,Adrian Barton,Consumer,Pearland,Texas,Central,Technology,Phones,LG G3,$470.38 ,3,0.2,$52.92 
9,2017,Muhammed MacIntyre,Corporate,New York City,New York,East,Office Supplies,Paper,Xerox 203,$19.44 ,3,0,$9.33 
9,2017,Muhammed MacIntyre,Corporate,New York City,New York,East,Furniture,Furnishings,Ultra Door Push Plate,$9.82 ,2,0,$3.24 
7,2017,Maris LaWare,Consumer,Phoenix,Arizona,West,Furniture,Tables,"Chromcraft 48 x 96"""" Racetrack Double Pedestal Table""""",$801.60 ,5,0.5,($448.90)
7,2017,Maris LaWare,Consumer,Phoenix,Arizona,West,Furniture,Chairs,"Global Fabric Manager's Chair, Dark Gray",$161.57 ,2,0.2,$10.10 
7,2017,Maris LaWare,Consumer,Phoenix,Arizona,West,Office Supplies,Paper,Riverleaf Stik-Withit Designer Note Cubes,$16.10 ,2,0.2,$5.23 
7,2017,Maris LaWare,Consumer,Phoenix,Arizona,West,Office Supplies,Binders,Acco Expandable Hanging Binders,$7.66 ,4,0.7,($6.12)
7,2017,Maris LaWare,Consumer,Phoenix,Arizona,West,Furniture,Chairs,High-Back Leather Manager's Chair,$311.98 ,3,0.2,($42.90)
12,2015,Keith Dawkins,Corporate,Chesapeake,Virginia,South,Office Supplies,Storage,"Decoflex Hanging Personal Folder File, Blue",$61.68 ,4,0,$16.65 
12,2015,Keith Dawkins,Corporate,Chesapeake,Virginia,South,Office Supplies,Binders,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2 x 11""""""""",$63.96 ,4,0,$30.70 
6,2016,Roland Fjeld,Consumer,Chicago,Illinois,Central,Technology,Phones,Polycom CX300 Desktop Phone USB VoIP phone,$359.98 ,3,0.2,$36.00 
8,2017,Sean Christensen,Consumer,Chicago,Illinois,Central,Office Supplies,Paper,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),$25.34 ,6,0.2,$7.92 
8,2017,Sean Christensen,Consumer,Chicago,Illinois,Central,Office Supplies,Paper,HP Office Paper (20Lb. and 87 Bright),$26.72 ,5,0.2,$9.35 
9,2014,Bradley Nguyen,Consumer,Seattle,Washington,West,Office Supplies,Storage,Eldon Gobal File Keepers,$30.28 ,2,0,$1.21 
9,2014,Bradley Nguyen,Consumer,Seattle,Washington,West,Office Supplies,Storage,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,$57.93 ,3,0,$16.22 
9,2014,Bradley Nguyen,Consumer,Seattle,Washington,West,Furniture,Furnishings,"Executive Impressions 12 Wall Clock""""",$35.34 ,2,0,$13.43 
9,2014,Bradley Nguyen,Consumer,Seattle,Washington,West,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,$137.24 ,5,0.2,$46.32 
3,2016,John Stevenson,Consumer,Harlingen,Texas,Central,Furniture,Bookcases,"Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray",$241.33 ,5,0.32,($14.20)
3,2016,John Stevenson,Consumer,Harlingen,Texas,Central,Office Supplies,Paper,Xerox 1993,$5.18 ,1,0.2,$1.88 
3,2016,John Stevenson,Consumer,Harlingen,Texas,Central,Office Supplies,Art,"BOSTON Ranger #55 Pencil Sharpener, Black",$145.54 ,7,0.2,$16.37 
8,2016,Vivek Grady,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Art,"Binney & Smith inkTank Erasable Pocket Highlighter, Chisel Tip, Yellow",$5.47 ,3,0.2,$1.64 
8,2016,Vivek Grady,Corporate,Philadelphia,Pennsylvania,East,Technology,Accessories,Logitech Trackman Marble Mouse,$47.98 ,2,0.2,$13.20 
9,2017,Anthony Witt,Consumer,Bakersfield,California,West,Office Supplies,Art,"OIC #2 Pencils, Medium Soft",$9.40 ,5,0,$2.73 
9,2017,Anthony Witt,Consumer,Bakersfield,California,West,Office Supplies,Labels,Avery 505,$74.00 ,5,0,$37.00 
9,2017,Anthony Witt,Consumer,Bakersfield,California,West,Technology,Phones,Ooma Telo VoIP Home Phone System,$201.58 ,2,0.2,$12.60 
6,2015,Lycoris Saunders,Consumer,Grand Prairie,Texas,Central,Office Supplies,Envelopes,Staple envelope,$28.75 ,3,0.2,$9.34 
6,2015,Lycoris Saunders,Consumer,Grand Prairie,Texas,Central,Office Supplies,Paper,Xerox 188,$27.22 ,3,0.2,$9.87 
6,2015,Lycoris Saunders,Consumer,Grand Prairie,Texas,Central,Furniture,Chairs,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,$197.37 ,2,0.3,($25.38)
12,2016,Mark Hamilton,Consumer,Greenwood,Indiana,Central,Furniture,Chairs,Global Commerce Series High-Back Swivel/Tilt Chairs,"$1,424.90 ",5,0,$356.23 
5,2017,Toby Swindell,Consumer,New York City,New York,East,Furniture,Furnishings,"Master Caster Door Stop, Large Neon Orange",$14.56 ,2,0,$6.26 
5,2017,Eric Hoffmann,Consumer,Memphis,Tennessee,South,Office Supplies,Paper,Xerox 2,$25.92 ,5,0.2,$9.07 
6,2016,Maureen Gnade,Consumer,Buffalo,New York,East,Office Supplies,Supplies,Compact Automatic Electric Letter Opener,$835.17 ,7,0,$16.70 
5,2016,Denny Ordway,Consumer,Los Angeles,California,West,Office Supplies,Paper,Xerox 196,$17.34 ,3,0,$8.50 
11,2017,Art Ferguson,Consumer,Homestead,Florida,South,Office Supplies,Paper,Xerox 194,$44.38 ,1,0.2,$15.53 
11,2017,Art Ferguson,Consumer,Homestead,Florida,South,Office Supplies,Supplies,Staple remover,$2.94 ,1,0.2,($0.66)
11,2016,Steve Nguyen,Home Office,Pasadena,Texas,Central,Office Supplies,Art,4009 Highlighters by Sanford,$6.37 ,2,0.2,$1.03 
11,2016,Steve Nguyen,Home Office,Pasadena,Texas,Central,Office Supplies,Labels,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",$48.85 ,2,0.2,$15.88 
11,2016,Steve Nguyen,Home Office,Pasadena,Texas,Central,Office Supplies,Paper,Xerox 1881,$19.65 ,2,0.2,$6.63 
11,2016,Steve Nguyen,Home Office,Pasadena,Texas,Central,Furniture,Chairs,"Global Value Steno Chair, Gray",$255.11 ,6,0.3,($18.22)
11,2014,Mary O'Rourke,Consumer,Freeport,New York,East,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",$17.25 ,2,0.2,$6.04 
3,2016,Odella Nelson,Corporate,Denver,Colorado,West,Technology,Phones,RCA ViSYS 25423RE1 Corded phone,$159.98 ,2,0.2,$14.00 
1,2017,Sanjit Chand,Consumer,Quincy,Massachusetts,East,Office Supplies,Paper,"Telephone Message Books with Fax/Mobile Section, 5 1/2 x 3 3/16""""""""",$12.70 ,2,0,$5.84 
4,2014,Maurice Satty,Consumer,Detroit,Michigan,Central,Furniture,Furnishings,Advantus Panel Wall Acrylic Frame,$5.47 ,1,0,$2.35 
4,2014,Maurice Satty,Consumer,Detroit,Michigan,Central,Office Supplies,Art,Newell 319,$79.36 ,4,0,$23.81 
6,2016,Duane Noonan,Consumer,San Francisco,California,West,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",$22.14 ,3,0,$6.42 
5,2016,Raymond Buch,Consumer,Nashville,Tennessee,South,Office Supplies,Binders,GBC ProClick Spines for 32-Hole Punch,$11.28 ,3,0.7,($8.65)
5,2016,Raymond Buch,Consumer,Nashville,Tennessee,South,Office Supplies,Art,Newell 333,$4.45 ,2,0.2,$0.33 
5,2016,Raymond Buch,Consumer,Nashville,Tennessee,South,Furniture,Furnishings,3M Polarizing Light Filter Sleeves,$44.76 ,3,0.2,$14.55 
10,2015,Nicole Hansen,Corporate,Detroit,Michigan,Central,Office Supplies,Binders,Avery Heavy-Duty EZD View Binder with Locking Rings,$38.28 ,6,0,$17.61 
10,2015,Nicole Hansen,Corporate,Detroit,Michigan,Central,Technology,Phones,OtterBox Defender Series Case - Samsung Galaxy S4,$149.95 ,5,0,$44.99 
2,2017,Emily Ducich,Home Office,Los Angeles,California,West,Office Supplies,Art,Newell 320,$12.84 ,3,0,$3.47 
2,2017,Emily Ducich,Home Office,Los Angeles,California,West,Furniture,Furnishings,Tensor Computer Mounted Lamp,$44.67 ,3,0,$12.06 
9,2016,Pierre Wener,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Art,Newell 348,$7.87 ,3,0.2,$0.89 
11,2014,Denise Monton,Corporate,Asheville,North Carolina,South,Office Supplies,Art,Newell 350,$7.87 ,3,0.2,$0.89 
4,2016,Don Weiss,Consumer,New York City,New York,East,Office Supplies,Art,Boston 16801 Nautilus Battery Pencil Sharpener,$88.04 ,4,0,$22.89 
5,2016,Eugene Hildebrand,Home Office,Colorado Springs,Colorado,West,Office Supplies,Binders,GBC Durable Plastic Covers,$40.64 ,7,0.7,($32.51)
6,2015,Katrina Edelman,Corporate,San Antonio,Texas,Central,Office Supplies,Binders,Avery Poly Binder Pockets,$5.73 ,8,0.8,($9.16)
6,2015,Katrina Edelman,Corporate,San Antonio,Texas,Central,Office Supplies,Paper,Xerox 1928,$42.24 ,10,0.2,$13.20 
11,2014,Susan Pistek,Consumer,Los Angeles,California,West,Office Supplies,Paper,Xerox 1895,$53.82 ,9,0,$24.22 
2,2015,Penelope Sewall,Home Office,Sterling Heights,Michigan,Central,Office Supplies,Art,Newell 34,$79.36 ,4,0,$20.63 
3,2016,Janet Martin,Consumer,New York City,New York,East,Office Supplies,Paper,"Memo Book, 100 Message Capacity, 5 3/8” x 11”",$13.48 ,2,0,$6.74 
3,2016,Janet Martin,Consumer,New York City,New York,East,Office Supplies,Binders,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",$29.80 ,5,0.2,$9.31 
3,2016,Janet Martin,Consumer,New York City,New York,East,Furniture,Furnishings,"Howard Miller 13-3/4 Diameter Brushed Chrome Round Wall Clock""""",$414.00 ,8,0,$124.20 
3,2016,Janet Martin,Consumer,New York City,New York,East,Office Supplies,Binders,GBC Plastic Binding Combs,$41.33 ,7,0.2,$14.98 
10,2016,Eric Barreto,Consumer,Richmond,Virginia,South,Furniture,Furnishings,"Eldon Expressions Wood and Plastic Desk Accessories, Oak",$39.92 ,4,0,$11.18 
10,2017,Frank Gastineau,Home Office,Seattle,Washington,West,Office Supplies,Fasteners,Staples,$8.94 ,3,0,$4.11 
10,2017,Frank Gastineau,Home Office,Seattle,Washington,West,Technology,Phones,i.Sound Portable Power - 8000 mAh,$84.78 ,2,0.2,($20.14)
12,2014,Tiffany House,Corporate,New York City,New York,East,Furniture,Tables,Hon 61000 Series Interactive Training Tables,$53.32 ,2,0.4,($19.55)
12,2014,Tiffany House,Corporate,New York City,New York,East,Office Supplies,Appliances,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,$56.52 ,3,0,$15.83 
12,2017,Paul Lucas,Home Office,Seattle,Washington,West,Furniture,Furnishings,"Master Giant Foot Doorstop, Safety Yellow",$22.77 ,3,0,$9.79 
7,2016,Christopher Conant,Consumer,Los Angeles,California,West,Furniture,Chairs,"Global Leather Task Chair, Black",$287.97 ,4,0.2,($3.60)
7,2016,Christopher Conant,Consumer,Los Angeles,California,West,Technology,Copiers,Canon PC1060 Personal Laser Copier,"$2,799.96 ",5,0.2,$944.99 
7,2016,Christopher Conant,Consumer,Los Angeles,California,West,Office Supplies,Paper,Xerox 1942,$48.94 ,1,0,$24.47 
4,2016,Jessica Myrick,Consumer,Lakewood,California,West,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Fully Assembled",$257.50 ,3,0.15,$24.24 
4,2017,Karen Ferguson,Home Office,Plainfield,New Jersey,East,Office Supplies,Storage,Tennsco 16-Compartment Lockers with Coat Rack,"$2,591.56 ",4,0,$621.97 
4,2017,Karen Ferguson,Home Office,Plainfield,New Jersey,East,Office Supplies,Appliances,Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210,$41.95 ,5,0,$10.49 
4,2016,Charles Sheldon,Corporate,Columbia,Tennessee,South,Furniture,Furnishings,"Ultra Door Kickplate, 8H x 34""""W""""",$79.12 ,5,0.2,$13.85 
11,2014,Andy Reiter,Consumer,Woonsocket,Rhode Island,East,Furniture,Furnishings,DAX Black Cherry Wood-Tone Poster Frame,$52.96 ,2,0,$20.12 
11,2014,Maxwell Schwartz,Consumer,Lancaster,Pennsylvania,East,Office Supplies,Supplies,Compact Automatic Electric Letter Opener,$286.34 ,3,0.2,($64.43)
5,2015,David Bremer,Corporate,Tampa,Florida,South,Furniture,Furnishings,DAX Black Cherry Wood-Tone Poster Frame,$63.55 ,3,0.2,$14.30 
5,2015,David Bremer,Corporate,Tampa,Florida,South,Office Supplies,Art,Panasonic KP-380BK Classic Electric Pencil Sharpener,$172.70 ,6,0.2,$10.79 
3,2015,Dana Kaydos,Consumer,Kenosha,Wisconsin,Central,Furniture,Bookcases,"Rush Hierlooms Collection 1 Thick Stackable Bookcases""""",$512.94 ,3,0,$97.46 
3,2015,Dana Kaydos,Consumer,Kenosha,Wisconsin,Central,Furniture,Chairs,Hon Mobius Operator's Chair,$860.93 ,7,0,$189.40 
3,2015,Dana Kaydos,Consumer,Kenosha,Wisconsin,Central,Technology,Phones,Nortel Meridian M3904 Professional Digital phone,$769.95 ,5,0,$223.29 
3,2015,Dana Kaydos,Consumer,Kenosha,Wisconsin,Central,Office Supplies,Art,Boston 1900 Electric Pencil Sharpener,$14.98 ,1,0,$4.49 
3,2015,Dana Kaydos,Consumer,Kenosha,Wisconsin,Central,Furniture,Furnishings,Deflect-o Glass Clear Studded Chair Mats,$373.08 ,6,0,$82.08 
7,2015,Michael Paige,Corporate,Port Saint Lucie,Florida,South,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Medium Cherry Finish",$231.92 ,5,0.2,$5.80 
10,2014,Dean percer,Home Office,Seattle,Washington,West,Furniture,Furnishings,DAX Cubicle Frames - 8x10,$63.47 ,11,0,$19.04 
10,2014,Dean percer,Home Office,Seattle,Washington,West,Technology,Accessories,WD My Passport Ultra 1TB Portable External Hard Drive,$345.00 ,5,0,$58.65 
3,2016,Chris Cortes,Consumer,San Antonio,Texas,Central,Furniture,Tables,"Office Impressions End Table, 20-1/2H x 24""""W x 20""""D""""",$637.90 ,3,0.3,($127.58)
3,2016,Chris Cortes,Consumer,San Antonio,Texas,Central,Technology,Machines,Canon PC170 Desktop Personal Copier,$287.91 ,3,0.4,$33.59 
3,2016,Chris Cortes,Consumer,San Antonio,Texas,Central,Office Supplies,Envelopes,"White Envelopes, White Envelopes with Clear Poly Window",$36.60 ,3,0.2,$11.90 
12,2015,Khloe Miller,Consumer,Roswell,Georgia,South,Office Supplies,Art,Staples in misc. colors,$1.78 ,1,0,$0.50 
12,2015,Khloe Miller,Consumer,Roswell,Georgia,South,Office Supplies,Paper,Xerox 201,$25.92 ,4,0,$12.44 
12,2015,Khloe Miller,Consumer,Roswell,Georgia,South,Technology,Accessories,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",$101.94 ,6,0,$21.41 
12,2015,Michael Kennedy,Corporate,Louisville,Colorado,West,Office Supplies,Art,Newell 320,$6.85 ,2,0.2,$0.60 
1,2017,Steven Cartwright,Consumer,Los Angeles,California,West,Furniture,Furnishings,"Howard Miller 11-1/2 Diameter Brentwood Wall Clock""""",$474.43 ,11,0,$199.26 
11,2017,Cindy Chapman,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Paper,Xerox 1972,$8.45 ,2,0.2,$2.64 
11,2017,Cindy Chapman,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Storage,Recycled Eldon Regeneration Jumbo File,$39.30 ,4,0.2,$3.93 
12,2015,Beth Thompson,Home Office,Superior,Wisconsin,Central,Office Supplies,Art,Newell 336,$17.12 ,4,0,$4.96 
8,2015,Fred Harton,Consumer,Atlanta,Georgia,South,Office Supplies,Appliances,Avanti 4.4 Cu. Ft. Refrigerator,$542.94 ,3,0,$152.02 
8,2015,Fred Harton,Consumer,Atlanta,Georgia,South,Office Supplies,Labels,Avery 474,$8.64 ,3,0,$4.23 
8,2015,Fred Harton,Consumer,Atlanta,Georgia,South,Office Supplies,Paper,Xerox 1944,$193.80 ,5,0,$94.96 
8,2015,Fred Harton,Consumer,Atlanta,Georgia,South,Office Supplies,Paper,Xerox 1962,$21.40 ,5,0,$9.63 
8,2015,Fred Harton,Consumer,Atlanta,Georgia,South,Office Supplies,Paper,Xerox 1890,$97.88 ,2,0,$48.94 
8,2015,Fred Harton,Consumer,Atlanta,Georgia,South,Technology,Accessories,Maxell LTO Ultrium - 800 GB,$251.91 ,9,0,$47.86 
8,2015,Fred Harton,Consumer,Atlanta,Georgia,South,Office Supplies,Appliances,"Acco Six-Outlet Power Strip, 4' Cord Length",$25.86 ,3,0,$6.72 
6,2014,Anna Andreadi,Consumer,Chester,Pennsylvania,East,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton",$170.06 ,3,0.3,($4.86)
6,2014,Anna Andreadi,Consumer,Chester,Pennsylvania,East,Technology,Phones,Panasonic Kx-TS550,$82.78 ,3,0.4,($15.18)
6,2014,Anna Andreadi,Consumer,Chester,Pennsylvania,East,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",$853.93 ,5,0.3,$0.00 
10,2017,Jack O'Briant,Corporate,San Francisco,California,West,Furniture,Bookcases,"O'Sullivan Elevations Bookcase, Cherry Finish",$556.67 ,5,0.15,$6.55 
10,2017,Jack O'Briant,Corporate,San Francisco,California,West,Technology,Phones,Jackery Bar Premium Fast-charging Portable Charger,$95.84 ,4,0.2,$34.74 
8,2017,Sylvia Foulston,Corporate,Bedford,Texas,Central,Office Supplies,Art,BIC Brite Liner Grip Highlighters,$9.18 ,7,0.2,$2.87 
8,2017,Sylvia Foulston,Corporate,Bedford,Texas,Central,Technology,Phones,Pyle PMP37LED,$153.58 ,2,0.2,$13.44 
8,2017,Sylvia Foulston,Corporate,Bedford,Texas,Central,Office Supplies,Binders,"Fellowes Twister Kit, Gray/Clear, 3/pkg",$12.86 ,8,0.8,($22.51)
12,2017,Christine Sundaresam,Consumer,Lafayette,Louisiana,South,Technology,Machines,DYMO CardScan Personal V9 Business Card Scanner,$479.97 ,3,0,$239.99 
12,2017,Christine Sundaresam,Consumer,Lafayette,Louisiana,South,Furniture,Chairs,"Iceberg Nesting Folding Chair, 19w x 6d x 43h",$232.88 ,4,0,$60.55 
9,2016,Steve Nguyen,Home Office,Covington,Washington,West,Office Supplies,Appliances,Belkin 7 Outlet SurgeMaster II,$236.88 ,6,0,$66.33 
9,2016,Steve Nguyen,Home Office,Covington,Washington,West,Office Supplies,Paper,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),$29.90 ,5,0,$14.65 
9,2016,Steve Nguyen,Home Office,Covington,Washington,West,Technology,Accessories,Micro Innovations USB RF Wireless Keyboard with Mouse,$100.00 ,4,0,$21.00 
12,2016,Jim Mitchum,Corporate,Lorain,Ohio,East,Office Supplies,Binders,Wilson Jones Century Plastic Molded Ring Binders,$18.69 ,3,0.7,($14.33)
12,2016,Jim Mitchum,Corporate,Lorain,Ohio,East,Technology,Accessories,Logitech G602 Wireless Gaming Mouse,$383.95 ,6,0.2,$76.79 
12,2015,Fred Harton,Consumer,Chicago,Illinois,Central,Office Supplies,Storage,"Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost",$24.82 ,2,0.2,$1.55 
12,2014,Anthony Johnson,Corporate,San Francisco,California,West,Furniture,Furnishings,Stacking Trays by OIC,$24.90 ,5,0,$8.22 
12,2014,Anthony Johnson,Corporate,San Francisco,California,West,Office Supplies,Paper,Xerox 1981,$21.12 ,4,0,$9.50 
12,2014,Anthony Johnson,Corporate,San Francisco,California,West,Technology,Machines,DYMO CardScan Personal V9 Business Card Scanner,$767.95 ,6,0.2,$287.98 
12,2014,Anthony Johnson,Corporate,San Francisco,California,West,Office Supplies,Binders,Avery Hanging File Binders,$14.35 ,3,0.2,$4.66 
12,2014,Anthony Johnson,Corporate,San Francisco,California,West,Technology,Phones,Mophie Juice Pack Helium for iPhone,$191.98 ,3,0.2,$19.20 
12,2014,Anthony Johnson,Corporate,San Francisco,California,West,Office Supplies,Labels,Avery 477,$274.77 ,9,0,$126.39 
12,2014,Anthony Johnson,Corporate,San Francisco,California,West,Furniture,Furnishings,"Executive Impressions 10 Spectator Wall Clock""""",$70.56 ,6,0,$23.99 
